time,open,high,low,close,Volume,vma,positiveDI,negativeDI,ADX,squeeze_momentum,squeeze,adl
1636272000,61803.1,61865.7,61772.9,61855.6,4.492700659999998,8.777068529500388,20.347125270593118,24.29891592530709,19.136845915004965,-275.43717857143287,0,11873.429115923713
1636272900,61810,61837,61679.8,61690.6,6.515340119999999,8.84442510000039,18.341434767489574,27.123937390763185,16.334723475602114,-335.42585714286065,0,11867.809013377453
1636273800,61690.5,61717,61690.5,61692.6,9.566975259999996,9.174251850000388,18.052558864795472,26.696737883325333,14.467521004039785,-369.75332142857474,0,11859.758313441678
1636274700,61690.6,61793.9,61676.4,61732.2,24.74196794,10.284071618000388,21.367596819447936,24.829407985501067,13.098304311345434,-380.42528571428903,0,11858.515950796178
1636275600,61722,61737.9,61550,61592.8,25.177165270000007,10.34174046700039,19.070409223247946,29.392092265373908,12.923199631298777,-398.6969642857171,0,11844.808531918472
1636276500,61581.1,61618.8,61572,61595.3,13.414578780000005,10.881365516500392,18.535896396048905,28.56827930204704,12.790204416372154,-407.6687500000017,0,11844.751204658729
1636277400,61595.2,61702.2,61552.1,61702.2,7.994610350000003,11.001418343500392,21.80407450780413,26.046712075525647,11.769216532968494,-379.689785714287,0,11852.74581500873
1636278300,61702.1,62056.7,61702.1,62002.5,12.832204590000007,11.47507159700039,36.138397314926564,21.270290855957217,11.964822504959852,-290.7389285714297,0,11861.65525880472
1636279200,62004.5,62380,62004.5,62187.6,39.69249855000001,13.194535825000392,44.738066904181004,17.575285962700825,14.789217661807287,-181.78739285714295,0,11860.672195591631
1636280100,62204.7,62329,62178.1,62194.3,27.863706199999967,12.564215150500388,41.62523776219149,16.352415460927276,17.565735989340517,-88.83935714285523,0,11838.79115394352
1636281000,62194.2,62194.3,61953.9,61953.9,12.140200350000004,12.68684248250039,37.18619144271732,24.554213556412975,18.43902062492493,-40.356821428567514,0,11826.65095359352
1636281900,61953.8,61992.8,61901,61968.4,4.345960760000001,12.60534394250039,35.62388187367805,25.94363338074827,18.973959341199702,-6.805214285709553,0,11828.68664327413
1636282800,61968.5,61980,61655,61836.6,27.928011039999983,13.817652629000388,30.705454281416987,32.81220692026412,19.133762744856337,9.962107142862976,0,11831.9692587256
1636283700,61837.3,61899.5,61763.8,61791.6,1.73228168,13.81208763250039,28.910622880904143,30.89422913166463,18.73843548995104,21.9583571428621,0,11830.94674020999
1636284600,61794.6,61857.2,61786.7,61815.2,6.994847730000001,13.854433496500391,27.995069573855602,29.915858178996785,18.343108235045747,29.338857142861627,0,11829.60730128297
1636285500,61815.1,61935,61815.1,61934.9,13.427711759999998,13.692075851500395,30.017579778955927,28.275812195444,17.176753122506984,49.69371428571799,0,11843.012614858215
1636286400,61935,62001.3,61851.6,61853.2,20.356355990000015,14.452076094500393,30.997313661343327,26.33461842101703,16.377888981095875,45.31400000000244,0,11823.091398074414
1636287300,61853.2,62147.6,61826.2,62073.7,8.088194740000002,14.332329307000393,32.98668047263326,22.727114177716558,17.15797361670628,87.77860714285987,0,11827.460130516429
1636288200,62073.8,62137.1,61986.3,61995.6,8.917339809999989,14.60924315150039,30.851216418559584,21.255825321609734,16.952007950816625,117.16360714285929,0,11819.642674794399
1636289100,61976.3,61976.3,61786.7,61817.2,7.576829499999998,14.189974054000391,28.134098781370437,27.798869587348513,15.473511748527045,96.30900000000258,0,11814.503538329736
1636290000,61817.3,61885.2,61817.3,61859,5.359928589999999,14.233335450500388,27.291503981016106,26.9663146456726,14.883008214714495,86.84110714286041,0,11815.727086093286
1636290900,61875.7,62175,61842,61959.5,27.82151769,15.298644329000387,35.43949468965201,23.288079820309974,14.511040569471868,79.34692857143182,0,11807.539372178511
1636291800,61952.9,62051.9,61952.9,62046.4,4.885491610000001,15.064570146500387,33.956575830200705,22.31362087081404,12.875364200147057,82.5064642857173,0,11811.8820313874
1636292700,62046.3,62046.3,61900,61902.5,2.5068196099999995,13.952812730000385,31.835152376333436,23.17703600248361,10.88592958924175,57.301678571431054,0,11809.460885721694
1636293600,61902.4,61976.5,61900,61962.1,24.90605316999998,13.939257125000385,30.75394415456846,22.38988092353832,10.54869519702355,29.86289285714634,0,11824.990542404163
1636294500,61962.1,62038.9,61959.3,62036.9,6.807232410000001,13.608889806500382,32.50045397067828,21.569020812437913,10.869723985236126,10.930750000003478,0,11831.45570283376
1636295400,62036.8,62036.9,61879.7,61905,23.055359319999983,14.361927255000381,30.14961291760654,23.671519413759533,11.492548270585257,-31.539821428568402,0,11815.821470623125
1636296300,61903.5,61903.5,61848.8,61851,1.560505899999999,13.798342320500382,29.33273921105945,24.519851264902307,11.894002124485706,-53.413964285711714,0,11814.386489877787
1636297200,61850.9,61950.8,61850,61950.7,4.427093029999996,12.035072044500382,30.207602965933745,23.3004506834162,12.579132382727682,-34.76028571428354,0,11818.804798993044
1636298100,61950.8,61990.1,61819,61819,9.991109510000001,11.141442210000383,29.604393890081766,21.358765261845125,13.521393365693603,-28.353285714282435,0,11808.813689483044
1636299000,61819.1,61899.4,61810,61863,9.942813179999998,11.031572851500382,28.278399849654583,20.85300715678846,14.02000231755981,-30.90339285713905,0,11810.659894167473
1636299900,61863.1,61999.8,61855.7,61993.8,15.188579730000011,11.573703800000384,31.26468496661865,19.348662033719023,14.386321878066493,-6.622035714281605,0,11824.583637278736
1636300800,61993.7,62225,61993.7,62217.5,26.416226929999997,11.498114594500384,38.593370705592974,17.203360182013256,15.809238281919464,36.9538928571472,0,11849.286749621837
1636301700,62217.5,62225,62101.3,62142.8,13.088895379999995,12.065945279500385,36.27680185710685,16.17072769725434,18.504685222172366,55.38171428571939,0,11844.980217350487
1636302600,62142.8,62258.2,62115,62258.2,17.732405380000017,12.602823162000385,35.365272981388905,15.044880996474689,21.341169215472437,90.3112857142905,0,11862.712622730487
1636303500,62258.3,62286.9,62082.4,62084.8,25.43414638000001,13.203144893000385,31.94480937332478,15.131582942578078,22.414284583051174,97.78839285714838,0,11837.875463649383
1636304400,62084.8,62159.5,62084.8,62117.1,3.7824995600000006,12.374452071500382,30.773954054094833,14.576973454393716,23.48739995062991,101.03103571428997,0,11837.364041352783
1636305300,62117.2,62210.2,62117,62210.2,3.5286306000000027,12.146473864500383,31.882823221358475,13.892790255295337,25.170395076747386,140.2806071428605,0,11840.892671952783
1636306200,62206.7,62250,62199,62250,3.0245856700000013,11.851836157500383,33.12512359187847,13.518865484315315,27.04863039841769,177.3871428571471,0,11843.917257622783
1636307100,62250,62490,62249.9,62490,40.26415510000007,13.486202437500387,41.150033683271246,11.895605845894613,29.54378464469044,225.49550000000428,0,11884.181412722783
1636308000,62489.9,62554.8,62151.3,62197.2,39.78832130999999,15.207622073500389,33.80401412352907,14.134324012625521,31.614848395050043,211.8271071428614,0,11853.445304290744
1636308900,62197.2,62298,62176.3,62298,10.374146890000006,14.335253533500389,31.95132528743459,13.359667363618072,33.90728257685833,222.82353571428996,0,11863.819451180745
1636309800,62298,62472.1,62291.2,62470.4,45.20078532000001,16.35101821900039,37.136765209968935,12.282111218821425,36.577655789080545,269.8332857142905,0,11908.170691613583
1636310700,62473.4,62473.8,62380.9,62473.8,46.156193700000024,18.533486923500394,35.62907579230104,11.757634691960511,39.02024343308802,296.9691428571495,0,11954.326885313583
1636311600,62473.8,62525,62473,62511.1,7.30023058,17.653195794000393,37.20585800379737,11.462576557296092,41.71895058170838,328.4692857142927,0,11957.724300314276
1636312500,62511.1,62511.1,62379.5,62388.9,3.76763166,17.501215756500393,34.824063416627226,15.277076543588922,42.824079996065244,337.39392857143673,0,11954.494901748561
1636313400,62387.5,62387.5,62290,62290,11.59370847999999,16.928133214500395,33.10868478984623,18.982215387898137,42.02288593868139,308.0537857142948,0,11942.90119326856
1636314300,62290,62330.6,62232.6,62329.6,19.696658069999994,17.834940823000395,31.45524606873738,20.95928993590191,40.71497861754971,276.21010714286575,0,11962.195878724888
1636315200,62329.7,62340,62250,62262.4,10.758997910000007,18.151536067000396,30.466345551909246,19.972813883222354,39.32170847923796,238.54989285715078,0,11954.4015824612
1636316100,62260.5,62425,62260.5,62425,5.01057129,17.902509156000395,32.26432825833878,18.279339766948436,38.747019059910926,218.44475000000728,0,11959.4121537512
1636317000,62424.9,62474,62375.4,62472.1,11.040188149999997,17.957377904500397,33.168864098992756,17.33080399363197,38.43615683544887,202.90975000000662,0,11970.026857976554
1636317900,62473.8,62817,62473.8,62687.3,32.979932439999985,18.846945540000394,44.0065694475875,14.496986338436379,39.23188484440174,214.65728571429304,0,11978.07965033807
1636318800,62702.2,62851.1,62696.9,62786.9,13.382770929999985,18.195272740000394,42.21699215743565,13.378178349122075,39.93467337328584,250.56767857143535,0,11980.31879099951
1636319700,62786.9,62929,62786.9,62928.8,26.703529019999973,18.876004422000392,43.064609860955116,12.478465590820646,39.92880816126967,294.9190000000084,0,12006.947151746408
1636320600,62928.8,63090,62859.9,62890.6,108.57187519999994,23.417977913000385,45.888745937706986,11.16863745448346,41.34452100582952,326.89946428572335,0,11927.346650458965
1636321500,62880.3,62898.9,62782.8,62879,30.167273599999977,23.654634274000383,43.41263790096435,14.149309341730357,42.04500276818195,332.74503571429574,0,11947.172343617276
1636322400,62888.7,63030,62812.1,62818,33.43905356999994,25.13746197450038,45.0600372448388,12.757907588233252,42.44320601516768,321.1582857142967,0,11915.544124522385
1636323300,62820,62951.6,62820,62922.3,11.808189529999998,25.55143992100038,42.312640708890456,11.980033594845112,42.835554465789244,330.6907142857265,0,11922.094260051945
1636324200,62922.3,63000.7,62880.5,62962.9,21.354987169999987,26.467959996000378,42.230974445464405,11.311776891968233,43.182091294154546,345.6444285714432,0,11930.017990732329
1636325100,62957.5,62975.7,62833.6,62835,27.743814919999984,25.841942987000373,39.43073930542159,12.750197850320058,44.04750319758262,349.9010000000159,0,11902.820851968389
1636326000,62834.9,62950,62826.3,62831.1,11.663860639999996,24.435719953500374,37.12309994271708,12.349378207870517,45.68728057910863,319.9135357143019,0,11892.062189890587
1636326900,62831.1,62999.3,62831,62990,3.0599859400000025,24.07001190600037,36.50469398344515,11.37405730892457,48.00607937174781,321.0089285714449,0,11894.783995566273
1636327800,62989.9,63038,62913.6,62920.1,5.301243440000003,22.07503481200037,36.18556548020847,10.701297812100542,50.40238987056507,320.87821428573227,0,11890.036740588652
1636328700,62920.1,63317.8,62920,63317.8,24.530865429999945,20.993768398500368,41.96473307240819,8.890397006791785,53.07147988217917,380.1566428571631,0,11914.567606018652
1636329600,63319.6,63879,63319.6,63878.8,153.36504123000017,28.297008931000374,53.83387235784413,7.072168781735303,56.315343386553586,509.9844642857359,0,12067.822983293538
1636330500,63878.8,64600,63870,64300.7,194.2365430500003,37.82045450050039,63.84024893667279,5.497237464844904,58.72269111129428,653.9411071428785,0,12102.785561042536
1636331400,64291.9,65002,64291.9,64866.8,138.95139901999997,44.18833902750038,62.47291480598138,4.457387408217051,61.20895069924347,848.1365000000218,0,12188.825457041825
1636332300,64846.3,64985,64680,64985,88.8131741099999,47.644164829500376,57.446537460137215,4.098759814804871,63.46702784236938,1033.2152142857374,0,12277.638631151825
1636333200,64985,65681.1,64984.9,65234.1,144.20589549999974,54.31650970900036,64.47068204777652,3.4219640587439253,65.54333318967208,1190.2633928571638,0,12236.667751907496
1636334100,65228.9,65388.5,65021.5,65319.3,64.87019680999991,57.30949098500035,58.94519814880266,3.1286833502283105,68.33486961918219,1337.0228571428768,0,12277.07463744092
1636335000,65316.1,65329.3,65027.2,65042.9,83.65927082999991,60.94044511900036,54.78299593058982,2.9077626783267205,70.76706912930354,1398.240428571447,0,12202.110835343334
1636335900,65043.9,65220,65043.8,65141.8,17.071434459999985,60.145020220000355,52.4450638919164,2.783670313332076,73.19926863942487,1451.6117500000182,0,12204.0291917696
1636336800,65140,65310,65139.9,65202,43.859346620000025,61.66884900450036,52.46472189860294,2.665987083195034,75.52653566645722,1493.8457142857328,0,12192.19412998325
1636337700,65202,65373.8,65202,65338,42.47240387999998,62.45729274750037,51.79085256451993,2.54878546875648,78.34712390692764,1548.9363214285895,0,12216.965578579151
1636338600,65338,65338,65154.7,65278,25.725503940000003,58.314974184500365,49.300554418530474,3.66701653578842,80.92412140561548,1561.2670714285873,0,12225.84950874501
1636339500,65278.4,65278.4,65120.4,65132.5,17.206657279999995,57.666943368500355,47.19403855824914,4.437909103918839,83.08993330296971,1520.8044285714448,0,12211.278301504099
1636340400,65132.6,65150.7,65099.9,65146.2,46.09832015000003,58.29990669750036,46.5059992991347,4.961532613707491,84.97329580741462,1454.8392142857306,0,12249.209596430674
1636341300,65146.1,65146.1,65051.3,65055.5,23.54773274999996,58.88688385850037,45.18084156356824,6.279403491359534,85.72749202803527,1360.8392500000155,0,12227.748371645863
1636342200,65055.6,65164.8,65055.5,65164.8,15.253510619999991,58.58181003100037,44.22257567026263,6.065049498421224,85.66333275797264,1273.599678571445,0,12243.001882265862
1636343100,65173.8,65257.5,65173.8,65224.5,13.70208395999999,57.879723483000376,45.909058726484744,5.881667003851956,85.17356564218714,1166.6581785714443,0,12245.8994555764
1636344000,65224.6,65305.8,65164.3,65265.8,9.08224753999999,57.75064282800038,45.35152482035251,5.60317110722957,84.55404659451266,1045.2724642857293,0,12249.846863517814
1636344900,65265.9,65303.8,65265.8,65279.9,7.726961840000002,57.983991623000385,44.73887088558404,5.527477845765412,83.93452754683814,916.7237857143026,0,12247.854120727498
1636345800,65279.9,65388.5,65250,65378.1,12.433011809999996,58.34058004150038,45.565504012242236,5.24914603259468,83.17885207684728,781.2545357143032,0,12258.419936540038
1636346700,65378.1,65378.1,65132.1,65198.4,36.165421040000005,58.92230782200038,41.562319297874225,8.998619518674992,81.35637854161794,610.0977142857332,0,12241.74855952404
1636347600,65198.4,65294.8,65150.8,65294.5,8.468727400000006,51.677492130500376,39.38124261390679,8.526396612166495,79.53390500638862,465.54846428573387,0,12250.182000559873
1636348500,65294.5,65703.5,65294.5,65454.6,46.27365518000008,44.279347737000364,47.75551275943608,7.347077630788294,78.34916285855317,352.98882142859156,0,12240.135299875315
1636349400,65454.6,65454.6,65291,65293.7,23.977156470000008,38.530635609500365,45.07017057238951,7.05424249011834,77.10663223286227,242.0027500000208,0,12216.949565440387
1636350300,65329.6,65629.9,65329.6,65476.3,19.63226972,35.07159039000037,45.85277693662116,6.273536287612528,76.05737707856811,174.14371428573872,0,12216.49847432794
1636351200,65480.4,65833.9,65408.1,65751.5,44.566214900000006,30.08960636000038,46.122561164032,5.450751489931993,75.53654808936535,167.71832142859785,0,12243.815952225781
1636352100,65751.4,66157.2,65678.6,66011.3,67.30014354000001,30.211103696500384,49.05837558309517,4.703975099606224,75.51450612497443,206.58967857145717,0,12270.083538546869
1636353000,66013.1,66155,65872,66050.1,30.85908116000002,27.571094213000396,45.12179630401544,4.326515171789174,75.64172761144766,225.30085714288793,0,12278.065463426417
1636353900,66050,66072.8,65911.2,65994.9,31.445053149999993,28.2897751475004,42.99995246455382,4.123061623491915,76.13499403172,236.88250000003052,0,12279.194060631056
1636354800,65976.3,66391.6,65949.8,66084.1,61.0992652399999,29.151771078500396,46.54612820434693,3.6216417286833154,76.82665960818838,258.0004642857448,0,12255.241157191564
1636355700,66087.1,66087.1,65861.5,65872.9,47.49783333000002,29.403042551000397,43.62837320246867,5.848122822505843,76.76045972039546,254.67185714288598,0,12212.543636804487
1636356600,65872.9,65903.1,65651.3,65736.8,45.53280878000007,30.393407793000403,40.57143313968454,11.287536970252592,75.22196614788189,225.94225000002803,0,12197.932632239657
1636357500,65758.1,66000,65758.1,65983.9,29.19999581,30.993074719500406,40.29689070450129,10.462333041002603,73.84835041175904,232.60517857145703,0,12223.245733196072
1636358400,65981.5,65981.5,65800,65800,26.55504553000004,30.015910988500405,38.19573837503382,9.916808186443255,72.37953572377965,205.58950000002926,0,12196.690687666072
1636359300,65800.1,65899,65780,65780,36.18089352000011,30.64756902700042,36.85652343883532,10.158381639493376,71.83537089909956,167.09467857145944,0,12160.509794146072
1636360200,65780,65798.8,65652.2,65798.8,20.73140408,30.921463700000412,35.21829163767922,13.581729312996124,70.40196682468112,139.85032142860507,0,12181.241198226071
1636361100,65799.8,66283.4,65799.8,66280.2,32.513371210000045,31.862028062500418,44.06846620067827,11.726256860569572,69.30434790643498,206.94385714288802,0,12213.324284953556
1636362000,66280.1,66420,66123.1,66364.1,23.261521200000008,32.57099174550042,44.22890006519638,10.756665831936589,68.44302834541794,284.46635714288834,0,12227.826499753557
1636362900,66357.8,66357.8,66087.7,66096.9,31.76470131999999,33.77287871950041,40.84310648985427,10.913662431160166,67.15000168255345,304.5314285714578,0,12198.22570255902
1636363800,66097,66251.7,66049.9,66182.5,37.48966230000001,35.02571124400041,38.524338308756626,11.357496474831388,65.40716390249143,345.80985714288505,0,12210.003921537318
1636364700,66176.6,66273.7,66100,66125.3,40.039108750000004,35.21939562950041,37.23152298953874,10.789676918590324,63.44730691648844,343.7347500000264,0,12181.628479469819
1636365600,66111,66132.3,65992.2,66008.2,11.210057609999987,35.35646214000041,35.68199350200644,13.542980476212549,60.766900253207275,304.05189285716915,0,12172.978891834979
1636366500,66008.2,66030.6,65765.8,65873.2,25.239105199999994,34.30473464100041,32.89531053623133,19.16254293347034,56.7582546363332,242.3533928571673,0,12168.21319976549
1636367400,65873.1,66000,65865.1,65959.2,18.980604239999987,34.054907029500406,31.543765144896014,18.37522564824601,52.53096466632103,170.2324642857381,0,12175.712578609018
1636368300,65944.5,66073.7,65904.9,66042.2,11.64425285,33.65550618600041,32.17945787345057,17.411237991109292,49.20383803387547,117.32075000002334,0,12183.010931402443
1636369200,66042.2,66083.6,65855,65855,35.767952610000016,33.215593071500415,29.89234672672595,17.72519039646297,46.995516987495996,41.221500000023866,0,12147.242978792443
1636370100,65855,65917.9,65798,65845.7,16.09304778999999,30.655238284000415,28.738622185862695,18.875907508280843,44.27673433708521,-11.78235714283295,0,12143.954574531766
1636371000,65845.6,66038.3,65828.6,65916.8,21.373376779999965,30.18095306500041,30.682009510031786,17.596710213495818,42.01437971422548,-39.62435714283083,0,12140.560518991595
1636371900,65916.9,66063,65826.2,66055.2,7.253871969999998,28.971394006000406,29.14010783298498,16.256922536456063,39.98526314706248,-40.42007142854624,0,12147.336517639247
1636372800,66063.1,66163.6,65875.7,65880.7,26.32575092999997,27.232718290500408,29.666125432472523,14.78319421513899,39.20995768878799,-65.43582142854609,0,12121.925172785315
1636373700,65880.8,65998.3,65875,65913,20.06612377999997,25.861132813000403,28.475548966146047,14.212691407166739,37.45604682293144,-98.16610714283257,0,12114.227462689661
1636374600,65912.9,65989.5,65850.1,65928.7,16.82864084999999,24.4259244165004,27.14896680728462,14.382713122505608,35.303476007380375,-138.3953928571202,0,12116.376313529903
1636375500,65928.6,65961.6,65791.6,65837.5,25.25387081,24.2286181665004,25.583673318572096,15.537502704410974,32.91801453299614,-169.28624999997777,0,12104.759532957301
1636376400,65842.4,65995.8,65842.3,65876.2,6.331165210000006,23.2174241505004,25.366184971956034,14.688264296469523,30.932022989688114,-205.87739285712098,0,12101.22480423745
1636377300,65876.2,65907,65777.5,65881.3,21.19332903,22.468045926000393,24.200845424976904,16.312282884138433,28.389791587635745,-241.80339285711943,0,12114.006263675621
1636378200,65882.6,65917.9,65458.1,65603.6,56.084411050000014,24.235696274500395,20.58484259118864,24.254167445992465,25.761803519153013,-317.4957499999742,0,12093.41677131973
1636379100,65603.7,65603.7,65327.3,65425.2,53.41785171,25.28092029950039,18.76932434198184,26.288741148472695,25.06955082914705,-364.29507142854476,0,12077.839785618477
1636380000,65425.1,65559.8,65425.1,65552.6,19.800561579999986,25.10787231850039,17.93896753057434,25.125724575354123,24.37729813914109,-361.08721428568526,0,12095.523583377008
1636380900,65552.5,65554.3,65350,65492.4,36.86169285,25.36272189500039,16.730044467311803,25.909746369173376,23.78788842778966,-377.98028571425687,0,12110.048136849475
1636381800,65492.5,65492.5,65200.1,65239.3,38.60673961000003,25.418575760500392,15.155794765440838,28.295640459936028,24.122778731213554,-415.6786428571154,0,12081.792862305905
1636382700,65239.3,65417.8,65239.3,65374.7,21.856181120000013,24.50942937900039,14.272851483039537,26.647198655860414,24.803252802278042,-415.0140357142593,0,12093.094405820615
1636383600,65374.7,65589.9,65341.7,65589.9,41.71040791999999,26.034446894500395,18.69124703723949,24.50909114963919,23.82921479288056,-380.12610714283363,0,12134.804813740615
1636384500,65591.1,65776.7,65591.1,65763.8,28.26010206999999,26.185496738000392,23.65616126440433,23.01250522365093,21.90066389582547,-323.31842857140697,0,12159.136518001316
1636385400,65763.6,66337.1,65763.6,66185.2,63.101175840000074,28.391525318000397,36.0965023641566,19.146924786108276,21.700570759861982,-192.32296428569634,0,12188.811125017963
1636386300,66185.2,66500,66096.3,66437.4,81.15564005000016,31.8670946780004,36.57715444714768,16.984179401837686,21.926911339579828,-24.371107142840287,0,12244.797862084904
1636387200,66437.3,66523.7,66245,66257.6,54.59454430999998,32.80842426300039,34.4022342840352,15.668369724369985,22.403790210221388,74.57889285716044,0,12195.139745893357
1636388100,66256.3,66256.3,66019,66045.9,57.74497218000007,34.891020482500394,32.10877813467275,20.938364706247803,22.162852445203757,124.40275000001765,0,12150.486554173885
1636389000,66056.1,66057.6,65889.5,65918.7,11.662625580000004,34.405482922500404,30.562882872062165,23.639288193194385,21.171076372395504,152.69532142858787,0,12142.875667641309
