time,open,high,low,close,Volume,Volume MA,DI+,DI-,ADX,Plot,Plot,adl
1575244800,7398.3,7426.7,7160.1,7305.8,4085.16385348,5324.042127657483,12.94760359511107,28.411655617128805,39.298882930414266,-594.2551428571501,0,1052.7789981521764
1575331200,7304,7410,7245,7294.1,2968.6713419,5375.2277523934845,12.569752357624933,27.582515370819777,40.837134296906136,-500.8932142857212,0,1050.2171420289492
1575417600,7299.5,7800.6,7068.2,7190.5,8221.35626433,5653.891028327984,17.559957028790162,24.205762369094483,40.92670251266537,-460.41839285714974,0,1053.0169921747893
1575504000,7196.2,7488.8,7157.9,7394,5740.72927962,5709.318375877984,16.572782435069985,22.844978080544077,39.50610528936846,-368.8412500000071,0,1054.5002318722084
1575590400,7395,7611.3,7311,7545.7,4660.87827212,5864.503751438484,17.834187316898355,21.655174018474575,36.66586468268683,-245.96285714286387,0,1058.2013280892158
1575676800,7546.3,7630,7491.3,7509.2,1895.09463406,5850.559031595485,17.72429755203818,21.108353413864307,33.756943357958754,-115.54932142857876,0,1061.9024243062233
1575763200,7507.2,7583.1,7400,7521,2035.40111552,5700.515782102984,17.1100669250589,22.10485376517535,30.79627722513572,4.384178571421899,0,1065.6035205232308
1575849600,7518.7,7666,7256.7,7334.5,6674.37114463,5838.363827153485,15.7925595856582,23.098650870628028,27.92350483982321,80.66639285713609,0,1066.0595038475742
1575936000,7334.5,7398,7160,7219.3,3914.44131465,5867.589886234485,15.066083056118135,23.905125384776525,25.328945654662707,133.7996785714215,0,1066.9356755018046
1576022400,7218.7,7273.8,7125,7202,2841.78973687,5645.885290663985,14.61346393857915,23.893600574443262,24.157945649482514,161.08264285713608,0,1069.6338922891987
1576108800,7201.9,7294.9,7077,7190.1,4162.81332412,5173.588688724985,13.952433468067676,23.80923186440175,23.130004878059157,160.88974999999277,0,1073.0136164216194
1576195200,7190.2,7300,7182.7,7251.9,2900.50069874,5146.564384832485,13.707001373816889,23.200820775107754,22.86591800770349,166.08649999999284,0,1073.9264873507948
1576281600,7251.9,7272.1,7010,7067.5,2770.37930834,5020.6289959129845,12.912980492140544,25.673775917264724,23.126641628216102,87.71217857142119,0,1074.8393582799702
1576368000,7067.5,7203,7010,7113.7,2347.93806361,4543.849842411485,12.345846957261546,24.54619276181028,22.947431532911388,21.9462499999928,0,1075.7522292091455
1576454400,7112.8,7140,6800,6876.7,5102.79019991,4535.224350075485,11.39627466794554,27.408828985242845,23.224179049942318,-84.54082142857874,0,1079.116124194677
1576540800,6877.4,6939,6563,6611.1,6131.25752861,4327.769209216485,10.439962476472774,30.39812086742958,24.044311953383765,-187.80092857143586,0,1081.8729339450952
1576627200,6612.9,7488.2,6430.2,7287.9,11212.51153387,4630.8563416129855,18.84713701819057,24.2354341057555,23.801083485249677,-160.13946428572194,0,1084.6369047994497
1576713600,7293.4,7379.8,7045,7149.8,5337.33561706,4612.190677787485,17.629159089643817,22.66924271015682,23.557855017115592,-125.49792857143635,0,1087.1720740903124
1576800000,7150.5,7218,7076.7,7191.5,3440.04081588,4595.104231202985,17.126128242284512,22.022397996152126,23.760063362958224,-96.83689285715047,0,1089.628211035935
1576886400,7191.6,7191.6,7117.6,7143.5,1353.22286945,4389.834345838485,16.85488246198122,21.67360447761082,24.03095242684729,-88.19560714286527,0,1092.0843479815576
1576972800,7143.5,7526.9,7124,7510,4534.82935907,4412.317621117985,22.49434823924988,19.83190617006477,23.57047599750678,-22.271142857151204,0,1094.5404849271802
1577059200,7510.1,7690.5,7265,7324,7541.527587,4640.960433372986,23.900372686084367,18.0841808896905,23.21813314842411,1.9426071428489138,0,1096.1501150371462
1577145600,7315.2,7420.4,7160,7253.3,4866.1343074,4473.199335526486,22.588412892961895,19.304910236708153,22.157905692554955,3.539357142848985,0,1098.0437722130891
1577232000,7252.9,7271.8,7116.1,7192.1,3360.65679731,4354.1957114109855,21.817246479181218,19.60842555494033,20.817347195729614,13.478499999991996,0,1099.937429389032
1577318400,7193,7428.9,7150,7195.5,3667.03100747,4304.503348178486,23.94964127586563,18.396850159188187,19.889496880138925,39.833535714277616,0,1102.3928002681146
1577404800,7196.4,7255,6934.8,7246.4,3927.3940909,4406.118321020485,22.249861963471602,21.861126440586887,18.115083439586726,77.83560714284923,0,1100.9931516002544
1577491200,7246.6,7350,7234.9,7300.1,2522.15801625,4430.456166056985,23.861936848631842,21.276560341925784,16.162029949545552,135.15335714284936,0,1099.5935029323941
1577577600,7300.6,7531.4,7280,7391,3018.85255099,4247.680236374986,26.71977273724307,20.017502687336304,14.824166222234092,191.4094642857065,0,1098.193854264534
1577664000,7383.4,7383.4,7200,7209.7,3737.33575952,4238.824958618486,25.485827963998016,21.027356257676267,12.561405601595352,202.60599999999226,0,1096.1736079060822
1577750400,7216.4,7301.1,7110,7168.3,2652.13508878,4229.342226213985,24.27778063638561,22.26301817885887,9.379804651401127,208.76603571427816,0,1099.1365367557885
1577836800,7168.3,7235,7150,7174.4,1827.63489373,4112.583304694485,23.738783347564684,21.76875115259735,8.795670170498434,213.50692857142107,0,1102.0994656054947
1577923200,7174.4,7185.8,6915,6942.3,4056.93525562,4170.405032538486,22.0585522414705,26.370241129883322,8.538259072655674,181.0371428571354,0,1105.449143050123
1578009600,6943.4,7397.3,6860,7334.8,8120.49140472,4437.910637357486,24.331910469483002,22.90596833285252,7.860525813742383,203.58285714284992,0,1104.131709111017
1578096000,7333.2,7396.4,7260,7350.2,2912.37313055,4466.132390704486,23.488319088562235,22.111814602857763,7.182792554829095,218.31657142856426,0,1102.814275171911
1578182400,7350.2,7493.3,7301.1,7346.9,2904.093494,4356.197555408986,24.83422368034908,21.006627145539316,7.329897205927095,201.99010714285006,0,1101.496841232805
1578268800,7347.2,7800,7339.2,7757.3,5879.87764415,4343.628561185986,29.60322821403047,18.605590484139665,7.969849454955879,223.61396428570748,0,1102.8397033584622
1578355200,7760,8252.5,7727.1,8160,10388.75619972,4302.440794478485,36.55959052283765,16.315719675729305,10.144726964262945,329.16517857142196,0,1100.099990947207
1578441600,8160.3,8464.3,7875,8043.3,12233.2099244,4647.234509845485,36.47952472137025,14.204114391434208,12.90314791617429,378.91228571427934,0,1102.8212155412343
1578528000,8043.3,8043.7,7749.9,7818,6127.63639749,4781.614288925985,34.10935193719622,16.04777107393638,14.538665633470703,381.13039285713717,0,1104.8259269729692
1578614400,7818.1,8191.9,7666.3,8191.9,8032.13512482,5115.559901694485,33.45153192100581,14.262461371531963,17.348350957473432,439.85724999999434,0,1103.532300524664
1578700800,8191.9,8319.5,7999.3,8026.2,4806.77769559,5129.157318520485,33.8867802723572,13.292288226239657,20.05721548215107,492.0929285714228,0,1102.2386740763586
1578787200,8023.3,8185,7951.2,8177.3,2330.06754714,4868.5843165274855,32.166247197867484,13.661958794382818,21.917015493858855,548.0066428571372,0,1100.9450476280533
1578873600,8177.3,8188.8,8036.8,8104,2714.88825152,4761.022013733485,31.14786965095968,13.19297355367535,24.124694985223066,575.6147857142807,0,1104.5649161720562
1578960000,8104.1,8892,8104.1,8815.5,15529.36167593,5369.457257664485,40.490533482096204,11.071162356931055,27.89095324791742,696.7918928571378,0,1106.8593371918544
1579046400,8815.5,8900,8560,8810.3,8031.77698958,5587.694556769986,37.83864730503269,10.301332363912836,31.66763647937165,795.9341071428523,0,1108.5694160636901
1579132800,8808.4,8846.2,8579.4,8717.8,4960.25553767,5639.337629108486,35.738592430105605,9.729605709027847,35.11759632776595,863.250499999995,0,1111.7238436223988
1579219200,8717.9,9004,8657.7,8901.5,8107.52086377,5918.605771484486,36.446210869047,9.029131172204734,39.2084070293813,947.4463928571383,0,1112.5689978771272
1579305600,8898.5,8975,8810,8907.7,3909.46408595,5963.136348232486,35.14780215655055,8.707465289779066,43.29921773099664,1022.9709285714243,0,1113.4141521318556
1579392000,8905.3,9185,8470,8705.8,8532.06837058,6202.872978785485,30.137409742759964,14.244898429291334,45.260536481125186,1017.545785714281,0,1114.259306386584
1579478400,8705.8,8731.9,8510,8629.4,3779.4923618,6259.240842436486,28.766838404388896,13.597077343410389,46.18880153142648,978.5728928571384,0,1115.1044606413125
1579564800,8628.7,8782.2,8333,8723.3,4521.51907233,6393.935051366486,26.172057368976454,15.924817139810326,45.19280076490192,943.0106071428525,0,1112.4564604974482
1579651200,8723.3,8795,8565.4,8659,3097.91256918,6345.983917044486,25.19776878169428,15.171539538092036,43.82754104375404,856.9191071428525,0,1112.351632013776
1579737600,8658.9,8662.1,8281,8390.1,5864.6674137,6233.192717493485,23.233307853211343,19.80671686158083,41.82406990063999,726.1448928571382,0,1112.9402377331785
1579824000,8390.1,8505.5,8215.2,8426.8,4582.86030911,6316.717076421485,21.83674047882548,19.97860246560275,39.26884231325605,597.5321428571385,0,1108.969057773737
1579910400,8426.8,8427.8,8253.3,8325,2513.01012983,6297.162908212986,21.018854128954988,19.230311929203783,36.468265083817876,443.64432142856697,0,1104.9978778142954
1579996800,8325.1,8601.9,8285,8592.7,3516.66680936,6179.002366473485,23.333934143060148,17.91780545166786,34.52197546746418,359.01464285713877,0,1101.0266978548539
1580083200,8599.3,8979,8565,8891.8,6287.21715108,5973.925414041486,29.269835645707087,16.34801085696709,33.65292851652252,348.4422857142817,0,1096.2424644900514
1580169600,8891.8,9420.7,8873.9,9399.9,8030.83099892,5763.8064677674865,34.9774167753185,14.536537934563926,32.52624470040371,399.94528571428265,0,1099.7764608730126
1580256000,9395,9438.3,9222.6,9280.9,5598.40386699,5737.344841242486,33.771765862523004,13.883020444631514,31.421419931696086,393.12228571428324,0,1100.533373461537
1580342400,9281.2,9568.1,9060,9500,8016.28086864,5736.552128433486,30.314517194161812,15.737834525484521,29.59640765334566,430.7534642857115,0,1101.610077708486
1580428800,9500.5,9520,9200,9339.3,4869.46275806,5739.686381556987,28.346360714087528,14.716062652778117,27.550866682844717,412.6909999999974,0,1096.7602192816282
1580515200,9337.1,9453.9,9283.5,9377.1,1678.32624231,5707.099316315486,27.32885987062105,14.187825313504234,25.50532571234378,403.40135714285435,0,1091.9103608547705
1580601600,9377,9473.1,9150,9322.2,3269.38968378,5734.824387928486,25.462519324603882,16.040629857554286,24.569140906680136,366.04757142856874,0,1087.0605024279128
1580688000,9322.2,9610,9225,9281,4995.34829891,5208.123719077486,26.275987626752528,14.748172998894457,24.01855872342985,368.654178571426,0,1090.1496047556916
1580774400,9280.8,9348.7,9078.8,9159.3,3809.53133955,4997.0114365759855,24.769260794615892,17.008610512892947,23.60669713797071,352.11789285713974,0,1091.44582804093
1580860800,9159.3,9765,9150.2,9616.2,6856.96784059,5091.847051721986,30.065078515838056,14.911114108559614,24.239342487181794,407.15792857142526,0,1095.6955622636617
1580947200,9612.8,9853,9520,9754.7,5885.38531209,4980.7402741379865,29.82090397095247,13.910492336615702,26.269393923670805,495.1587857142829,0,1095.002458983578
1581033600,9754.7,9883.6,9715,9799.6,3685.46095326,4969.540117503486,29.40892468647631,13.419478736734405,28.618684463464913,586.6060357142825,0,1092.0540387594272
1581120000,9799.6,9942,9658,9904.3,3457.15291646,4715.794344797486,28.876612527343276,12.611913778163206,31.101485078130732,663.9409642857111,0,1089.1056185352763
1581206400,9901.6,10180,9887.4,10160.1,4824.27468491,4768.033460952986,32.16032841126944,11.822521971518926,33.466546143778395,757.5824285714257,0,1086.1571983111255
1581292800,10159.1,10200,9760,9850.1,5739.51936276,4828.933475474486,29.200509821955723,13.399237262767388,34.09270045256451,787.3896071428538,0,1088.501283813428
1581379200,9850.1,10409.2,9707,10273.2,7497.78791986,5048.927243008486,29.28130232795493,11.569269684783622,34.240917268686715,867.9136071428542,0,1092.0758855783492
1581465600,10271.6,10486.9,10218,10354.6,6776.93755974,5094.540750310486,29.260731759521914,10.9524082735707,34.5118579039213,905.1159999999975,0,1094.371533634999
1581552000,10352.6,10516.6,10060.3,10241.6,7307.31061568,5230.763265638987,26.662778065434008,13.048493199812722,34.69976919239194,897.6972142857117,0,1094.0604481265798
1581638400,10241.6,10390,10097.4,10370.8,3567.28417889,5283.476968091987,25.122438231719002,12.294666505673609,34.887680480862585,880.2096428571397,0,1095.0988415344773
1581724800,10369.5,10400,9766.9,9904.6,3567.53278697,5286.020266972487,22.141815244192887,17.029597750811387,33.558999843617,761.09839285714,0,1096.1372349423748
1581811200,9904.5,10046.8,9632,9923.9,3237.90267086,5133.554542961487,20.431425639359862,18.226316518836462,32.344896954429885,652.547785714283,0,1097.1756283502723
1581897600,9921.1,9961.5,9476.4,9702.1,4759.25765662,4969.975875846487,18.619930809396564,19.454247355816808,30.494270539600883,537.5254642857124,0,1098.2140217581698
1581984000,9702.2,10281,9615,10180,4946.63002769,4937.387183881487,22.021837727898497,17.199573434620167,30.045627400034444,504.1949285714262,0,1096.2116193549014
1582070400,10180.3,10300,9346,9602.2,6771.75337086,4875.160808992487,18.681829470924917,18.867541069892564,27.674290099790255,374.80278571428414,0,1097.6685481484374
1582156800,9602,9704.9,9350,9610.7,4154.07286871,4839.391314524986,17.611697108332425,17.786770777408176,25.110893953857747,240.23528571428392,0,1100.1410776349867
1582243200,9608.5,9771.4,9562.8,9698.2,2778.86679125,4894.418341971987,18.110915686312815,17.16441311445201,22.635854164696415,130.13717857142694,0,1096.628114627651
1582329600,9696.8,9717.6,9575,9671.5,1027.96420861,4782.347068213487,17.65610798078832,16.733374315505017,20.027304300663385,12.980928571427626,0,1093.1151516203154
1582416000,9670,10022,9666,9966.1,2461.82322628,4655.670814581987,21.947272307076148,15.675066614763086,17.915245948758184,-52.9668214285731,0,1089.6021886129797
1582502400,9967.5,10022.8,9485,9664.6,4226.12382225,4676.5004387169865,19.899737637599127,17.352534079308214,15.754196236776966,-190.08946428571585,0,1082.4577167458037
1582588800,9661.8,9677.4,9244,9309.5,4373.2362863,4552.313861002486,18.409214371497733,20.2178441008238,12.991638027601978,-350.1203928571442,0,1075.4770887893326
1582675200,9307.7,9365.6,8645,8783.5,8416.97791119,4678.893490957486,16.2322109080845,27.6570248903804,11.598981197171495,-548.6482500000018,0,1072.235789035162
1582761600,8783.3,8968,8516.3,8810.3,4871.47143515,4738.194015051986,15.032195566489618,27.718779729408627,11.269864599750267,-706.3955357142879,0,1063.060900947094
1582848000,8814.5,8895,8439.3,8715.5,5456.40929869,4838.156834163487,13.914579040736294,26.914206051438285,11.095306891358863,-843.8829285714312,0,1057.9130858766005
1582934400,8706.8,8795,8526.6,8529.1,2230.23088769,4708.4546443024865,13.287941689754723,25.70213583828486,12.437341108683682,-968.3404642857168,0,1052.7652708061069
1583020800,8526.1,8750,8405,8530,3133.49788956,4578.1535706424875,12.5081805059416,26.262209686718705,14.563870870670593,-1090.6171071428598,0,1047.6174557356132
1583107200,8518.8,8965,8486.9,8924.7,4758.56506701,4441.192427999988,15.122127814589204,24.147456790887016,16.048992910002763,-1077.1869642857168,0,1055.4606775884145
1583193600,8918.4,8924.1,8662.5,8752.8,3892.64580455,4296.977840240487,14.435594427090795,23.051180161474765,16.812423039463276,-1065.2575000000024,0,1051.7503316925893
1583280000,8756.6,8844,8670.4,8758.7,3140.2803402,4088.626326466487,13.98295797347541,22.328397009548684,18.41873883157021,-1033.698035714288,0,1059.7951281474413
1583366400,8758.4,9170,8758.4,9066,4762.43290995,4148.383763019488,18.817534020008647,20.673259290741157,18.719064127644184,-911.7646428571456,0,1052.790471311357
1583452800,9065.8,9175,9001.9,9154.9,3664.43951004,4153.229099172988,18.300128103812735,20.00175157896191,18.844741086009112,-805.7186071428603,0,1046.652599580231
1583539200,9154.8,9213,8856,8899.5,2976.75584362,4140.171757810987,17.06872837998235,21.40584668203161,19.458276872254185,-744.3652500000029,0,1040.5147278491052
1583625600,8891.1,8891.1,8003.1,8035.6,7188.98135068,4261.657942513988,14.441102208361741,32.757884861234565,21.039425621426442,-836.1995357142888,0,1034.3768561179793
1583712000,8039.8,8185,7634.3,7927.8,9972.59475142,4512.956178700488,13.106234415068558,35.92022879483656,23.874877579859085,-860.1203571428603,0,1017.5067642391542
1583798400,7929.1,8153.5,7735,7886.9,7321.23320851,4540.430170582988,12.184490348636073,33.39400679178194,26.864288565141383,-908.572250000002,0,1023.0969341829037
1583884800,7889.6,7986.1,7589,7943.3,6495.29010423,4657.491032358988,11.367553415011946,33.62012714558328,28.53805208779579,-925.1736428571451,0,1012.3650232140465
1583971200,7961.3,7967.3,4672.3,4850,39784.64283733,6507.779834662988,7.108584268040273,54.18853456238251,31.904523213217264,-1340.5485714285737,0,996.1477484738195
1584057600,4850,5999,3913.1,5630.2,45073.88594023,8710.075921243988,5.662301453258299,50.5686943816367,35.33460898267724,-1517.562178571431,0,1005.5183243530114
1584144000,5630.2,5664.9,5057,5162.2,11238.15432389,9148.892476124489,5.322438295965334,47.53345574685219,38.764694752137224,-1704.2471071428597,0,1014.8889002322032
1584230400,5163.1,6002.2,5092.6,5340.1,14972.44241729,9686.208405876489,8.123329386232223,43.341488199407344,41.118689180492865,-1818.8514285714305,0,1024.259476111395
1584316800,5339.7,5345.8,4331.7,5042.3,25217.66913966,10728.430048544487,7.345547688136531,46.375753626533026,44.6665554206114,-1965.497535714287,0,1007.6251742023879
1584403200,5044,5565.1,4942,5331.7,17512.03843833,11183.183074901488,9.004841577231653,43.61264634212359,47.7229438059877,-2048.101571428573,0,1011.2814593461686
1584489600,5334.3,5450,5015.9,5415.2,17364.29693198,11807.824349742988,8.61953423523848,41.746508809858625,50.77933219136397,-2079.6228214285725,0,997.7089030020496
1584576000,5419.3,6433.6,5270.1,6184.5,21672.56794101,12618.632281858987,16.965261999359694,37.15731106750863,53.10853684521543,-1950.8736428571447,0,1004.9842747783067
1584662400,6185.3,7020,5680,6206.8,22752.76020803,13644.758747875987,20.180390291101,32.698965602150686,54.48219250070986,-1824.0797142857155,0,1002.215400157334
1584748800,6207,6469.9,5850,6196.3,11043.51272817,14040.259489806489,19.042117878832713,30.85458450160028,55.367989328324136,-1689.697607142859,0,999.4465255363613
1584835200,6196.3,6419.9,5748.7,5825.5,11834.23997828,14394.043235369987,17.86699531008921,29.881870651539593,54.39335107586344,-1572.5692142857163,0,996.6776509153885
1584921600,5820.6,6615,5688.1,6505.1,16490.22570693,15023.922230488988,18.13445207970442,27.369941401012344,52.51919237517232,-1327.2899285714304,0,989.418886890266
1585008000,6498.4,6875,6404,6769,15187.88737389,15626.302582173486,19.764612458006585,26.166253554716285,50.190872178062,-1024.2562500000017,0,1001.3072565570174
1585094400,6766.8,6985,6462.5,6689.9,12154.11551176,15995.886712263988,19.828906951479528,24.860103676167597,47.46191047605964,-702.0447142857163,0,1009.7268105172274
1585180800,6690,6796.2,6524.8,6767,7007.12459154,16163.020966338989,19.290267751298636,24.184795329958135,42.77991779468773,-347.18232142857323,0,1018.6421208663229
1585267200,6764.2,6869,6280,6376.4,9963.95353872,16512.38085109399,18.138685089409595,25.222170895473102,38.24245790472782,-67.25717857143036,0,1011.6269857135178
1585353600,6376.3,6376.4,6039,6251.8,9021.65258455,16604.01441278749,17.49441101697181,26.863391617780692,34.04680167368916,152.58539285714096,0,1004.6118505607127
1585440000,6252.6,6281.1,5866.3,5875,6451.48074249,16427.958712340984,16.708660213899908,27.52682796145878,30.90568263047365,299.9934642857129,0,997.5967154079076
1585526400,5875,6640,5851,6403.2,11024.05146764,16613.099625297484,19.133395239086727,25.20761708142106,26.694664862327766,554.8823214285694,0,1001.8393560950269
1585612800,6403.8,6525,6336,6422.1,6173.38589792,16597.004414981984,18.726383010917107,24.67139189676609,22.975124948924133,812.1001071428559,0,999.0319808204682
1585699200,6422.2,6710,6157.4,6662.9,11298.75259834,15172.709903032484,19.652434890405125,23.12262415567732,18.856568382488767,905.9355714285698,0,990.3682283966853
1585785600,6662.9,7269,6576.4,6803.8,18344.45513512,13836.238362776985,24.421886585992638,21.316433941633665,16.676683300572567,1039.0043214285695,0,993.7975140365817
1585872000,6800.5,7053.3,6610,6738.6,11139.79871481,13831.320582322986,23.174130380640516,20.227340655044276,15.470666562586501,1076.3537499999982,0,988.4009589300769
1585958400,6738.6,7002,6654.5,6873.2,6160.36258014,13390.716590465487,22.215929051170505,19.390982854818137,14.264649824600442,1123.8414999999986,0,983.004403823572
1586044800,6873,6910.1,6681.8,6779.4,3842.23364298,12321.944815631487,21.584490758070807,18.839837364248307,12.95229037780816,1065.1588214285703,0,977.6078487170672
1586131200,6778.7,7370,6774.2,7343.5,12052.07455138,12048.946621283987,25.697787683925256,17.446209591905422,12.868708234189654,1096.6515714285702,0,987.3269813152747
1586217600,7342.3,7474.9,7080,7206.2,10959.24109233,11728.693829301486,25.741214914369525,16.571234243081673,13.421172881647426,1055.182642857142,0,994.5700151037875
1586304000,7204.7,7425.7,7157,7368,7513.67368316,11020.749116408986,24.82875277748464,15.98382514609218,14.165017282597173,1069.4698571428557,0,1001.7764936705587
1586390400,7366.3,7378.1,7091.9,7294.1,7172.46709718,10241.734460866486,23.85864876309625,16.248048418393036,14.716277465698019,1051.089357142856,0,1008.7031612246034
1586476800,7294.1,7304.5,6750,6873.8,10944.24981389,10236.771315152486,22.06023301288212,19.671043803724487,13.958352207578994,937.3578571428561,0,1015.6298287786481
1586563200,6873.7,6960,6771.4,6889.6,4288.30041063,9859.474336769987,21.467511381950263,19.142515698030092,12.858623290538727,780.283892857142,0,1022.5564963326927
1586649600,6886.8,7216.5,6795,6903.7,7413.51868624,9405.638985735484,23.859812456970342,17.97981866894048,12.115608240726965,673.9536428571416,0,1029.4831638867374
1586736000,6903.7,6903.9,6560,6861.6,10209.63615758,9156.726424919985,22.650959612353265,20.530994433759233,11.487786677074057,585.7329285714276,0,1024.2411064026319
1586822400,6862.1,6985,6772.7,6874.5,5897.65064809,8843.903181736485,23.15765110106891,19.861986012570306,11.056498062498646,497.18999999999915,0,1029.74333411547
1586908800,6874.6,6938.8,6601,6619.8,6376.29262691,8812.361583504986,21.932995740098168,21.49962137932135,10.548295361648092,375.41796428571314,0,1022.8720688961463
1586995200,6618.1,7212.2,6478.6,7114.9,14381.39167045,9033.233490091487,23.62091651411592,19.13320352405379,10.813077839722544,322.7089642857131,0,1024.8022217906287
1587081600,7112.4,7157.8,6989.7,7034.1,5728.80861693,8868.591291710487,22.996302521427587,18.62725928438232,11.077860317796995,255.92517857142752,0,1031.5911015869492
1587168000,7034.5,7300,7025.4,7259,4707.33979031,8781.384244101488,24.275973815029193,17.79925188775495,11.692402316206383,190.4458928571412,0,1038.3799813832698
1587254400,7258.9,7276.1,7066.2,7127.6,3469.26761388,8403.645051413487,23.4190330457995,17.170939107364543,12.306944314615766,134.15678571428407,0,1045.1688611795903
1587340800,7125.8,7224,6760.2,6839.2,7408.89076214,8465.420294624488,21.60428232431466,20.952919140824612,11.050150764396523,30.90553571428427,0,1039.6879108672329
1587427200,6838.2,6952.6,6773.1,6852.1,4638.37896165,8132.401612789987,20.928352737461097,20.297368645527932,9.611471919520188,-34.99025000000131,0,1034.6971501729406
1587513600,6855,7165,6819.8,7136.9,5933.87000545,7511.872356306488,23.399079784537662,19.062201619928427,8.793019140860306,-40.34817857143025,0,1039.5067318046106
1587600000,7136.8,7790,7035.2,7485,11397.65622592,7524.765231861989,30.844536010327005,16.673035188627612,9.56786358079289,0.37174999999808733,0,1043.1573855443226
1587686400,7489.8,7610,7370,7507.8,7417.32530007,7587.613367858488,29.575232317064458,15.98691220283409,11.289187137465015,56.9182857142838,0,1046.3345847188464
1587772800,7509.4,7731.8,7442.2,7550.1,5483.99325346,7669.701348382489,30.208877164857196,15.175392206654312,13.246308853523816,94.9497142857125,0,1049.5117838933702
1587859200,7550,7710,7480,7703.9,4517.99022689,7292.997132157989,28.951904772595626,14.543953674814523,14.608539859206035,208.59732142856927,0,1052.688983067894
1587945600,7706.6,7795,7629.7,7792.4,6357.97644989,7062.933900035989,29.65296167496372,14.090181922482245,16.7991302917849,314.907464285712,0,1058.640173425013
1588032000,7792.4,7794.9,7671.1,7755.8,4236.80566423,6899.090499089488,28.925077985664604,13.744313819557089,18.793187775286263,417.0386785714263,0,1063.347479465492
1588118400,7753,8978,7727.6,8779.9,20461.57249864,7563.545769162488,42.76864349195324,10.847942230281122,22.974424656448345,639.7569285714264,0,1072.6748585185808
1588204800,8779.9,9487.9,8410,8629.6,23982.65135528,8215.465846231988,43.51089120456035,9.072958656657908,26.90263182138,750.1965357142835,0,1067.5555277840208
1588291200,8628.3,9065,8628.3,8824.6,8508.44395579,8426.473023489987,40.61163339898266,8.46840091314191,30.830838986311665,876.319107142855,0,1061.4605997165086
1588377600,8831,9016.2,8756.4,8983.1,5717.79172333,8341.686675344488,38.94889239622275,8.121683575088639,34.40928663090839,1005.8479285714269,0,1055.3656716489963
1588464000,8983.2,9204.8,8714,8905.5,8379.47131819,8250.178433374987,38.90876787089857,7.497196925385468,38.144676185619,1092.2738214285694,0,1049.270743581484
1588550400,8910.9,8972.5,8534,8886.3,8240.26394045,8367.309097992988,36.22850590233907,9.808442158657549,42.13455233943083,1153.0655714285692,0,1048.0001981418065
1588636800,8890.7,9119.9,8780,9027.4,7421.48480588,8419.568706941489,36.61660386230617,9.275089893885214,46.280823113748966,1191.3361785714264,0,1050.9129931912394
1588723200,9027.4,9430,8921,9166.1,11362.01313335,8268.59978008649,38.57628938115062,8.527304179107768,50.10794301978062,1263.2442499999981,0,1047.5459353284034
1588809600,9163.1,10080.2,9037,10001,18181.86606763,8891.25265262149,42.164287821202805,7.23911664812609,53.02723937113323,1428.273714285712,0,1051.8156858165196
1588896000,10001.4,10048.2,9727.5,9809.5,9783.30633319,9145.050979765489,40.15596524376334,6.894311075533478,55.94653572248583,1544.1202499999984,0,1057.906054655317
1588982400,9808.4,9911.7,9518,9539.7,7991.56055361,9371.16562675199,37.777107140911525,9.638258107199253,57.819431615160106,1561.609178571427,0,1063.9964234941142
1589068800,9530.5,9570.1,7995.6,8716.5,21269.5559786,10064.198887574988,30.09789698870528,27.33406516861364,55.797108609464324,1374.0641428571419,0,1070.0867923329115
1589155200,8724.9,9175,8190,8570.8,18290.28183917,10746.794031450989,26.472459682413735,24.041544776505038,53.59958822976381,1137.350964285712,0,1067.112262775661
1589241600,8570.8,8975,8531.8,8823.7,7354.09368157,10817.805215256989,25.01253591862971,22.715682995681767,51.40206785006329,954.5028214285703,0,1062.5838531755373
1589328000,8818.1,9411,8808.1,9317.1,9471.90665479,10721.517736700489,28.548660041860806,21.01763506537129,48.23483341869265,863.093535714284,0,1055.5095719720896
1589414400,9317.1,9947,9256.9,9788.5,12965.64553407,10998.93374840049,32.69308515748041,19.244349017519642,45.406451038321045,843.1561428571424,0,1057.809237499609
1589500800,9788.5,9847.1,9128,9312.1,11082.91558633,11278.87986504399,29.86543462592874,19.130253424668478,42.29352233938352,718.7229642857128,0,1059.9858173855769
1589587200,9310.5,9590,9221.1,9386,4880.64442282,11297.01257484049,28.50345268690797,18.257838206887982,39.18059364044599,607.2429642857132,0,1062.1623972715447
1589673600,9379.3,9885.9,9317.1,9673,6980.7611934,11328.151812015989,30.159008206405524,16.97259209441356,36.34410911190654,547.3270714285693,0,1064.3389771575125
1589760000,9675.6,9948.3,9400,9725.3,8023.53809639,11517.488433623988,28.88019389965602,15.816752406977292,34.33252857997791,480.14189285714156,0,1072.1828483821996
1589846400,9726,9900,9465,9779.3,8433.80791307,10916.10020434549,27.292217835014622,14.947069040933883,32.164553427542984,473.93421428571173,0,1069.4290631085566
1589932800,9779.2,9841.4,9310,9510.1,8925.48756463,10163.24201481299,25.451156152076816,15.906391717401988,29.256356917786462,390.8055714285689,0,1075.4423816599058
1590019200,9510.1,9564,8800,9057.3,12848.28006831,10380.23382043899,23.044303072914825,20.714917719646365,24.58702351439598,246.06085714285518,0,1077.4025105493306
